created_at,author_id,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,source,id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,referenced_tweets/0/type,referenced_tweets/0/id,text,conversation_id,lang,reply_settings,possibly_sensitive,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,in_reply_to_user_id,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,attachments/media_keys/0,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,context_annotations/0/entity/description,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/2/entity/description,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/hashtags/10/start,entities/hashtags/10/end,entities/hashtags/10/tag,geo/place_id,attachments/media_keys/1,attachments/media_keys/2,attachments/media_keys/3,entities/hashtags/11/start,entities/hashtags/11/end,entities/hashtags/11/tag,entities/hashtags/12/start,entities/hashtags/12/end,entities/hashtags/12/tag,entities/hashtags/13/start,entities/hashtags/13/end,entities/hashtags/13/tag,entities/hashtags/14/start,entities/hashtags/14/end,entities/hashtags/14/tag,entities/hashtags/15/start,entities/hashtags/15/end,entities/hashtags/15/tag,entities/hashtags/16/start,entities/hashtags/16/end,entities/hashtags/16/tag,entities/hashtags/17/start,entities/hashtags/17/end,entities/hashtags/17/tag,entities/hashtags/18/start,entities/hashtags/18/end,entities/hashtags/18/tag,entities/hashtags/19/start,entities/hashtags/19/end,entities/hashtags/19/tag,entities/hashtags/20/start,entities/hashtags/20/end,entities/hashtags/20/tag,entities/hashtags/21/start,entities/hashtags/21/end,entities/hashtags/21/tag,entities/hashtags/22/start,entities/hashtags/22/end,entities/hashtags/22/tag,entities/hashtags/23/start,entities/hashtags/23/end,entities/hashtags/23/tag,entities/hashtags/24/start,entities/hashtags/24/end,entities/hashtags/24/tag,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,entities/urls/3/start,entities/urls/3/end,entities/urls/3/url,entities/urls/3/expanded_url,entities/urls/3/display_url,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/urls/0/images/0/url,entities/urls/0/images/0/width,entities/urls/0/images/0/height,entities/urls/0/images/1/url,entities/urls/0/images/1/width,entities/urls/0/images/1/height,entities/urls/0/status,entities/urls/0/title,entities/urls/0/description,entities/urls/0/unwound_url,context_annotations/3/entity/description,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/4/entity/description,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/5/entity/description,context_annotations/6/domain/id,context_annotations/6/domain/name,context_annotations/6/domain/description,context_annotations/6/entity/id,context_annotations/6/entity/name,context_annotations/7/domain/id,context_annotations/7/domain/name,context_annotations/7/domain/description,context_annotations/7/entity/id,context_annotations/7/entity/name,context_annotations/7/entity/description,context_annotations/8/domain/id,context_annotations/8/domain/name,context_annotations/8/domain/description,context_annotations/8/entity/id,context_annotations/8/entity/name,context_annotations/8/entity/description,context_annotations/1/entity/description,context_annotations/6/entity/description,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1,entities/urls/1/status,entities/urls/1/unwound_url
2021-02-23T22:06:48+00:00,46289783,25,32,0.5602,Person,Glorimar,216,239,https://t.co/LLN5iwY2p5,https://www.gofundme.com/f/salvemos-a-glorimar?utm_source=whatsapp-visit&utm_medium=chat&utm_campaign=p_cp+share-sheet,gofundme.com/f/salvemos-a-g…,Twitter Web App,1364335930111328261,58,2,11,3,,,"Recibimos la noticia que Glorimar tiene un tumor cerebral, está creciendo y debemos actuar de inmediato

TENEMOS FE que podemos lograrlo pero no solos, NECESITAMOS SU AYUDA! Si puede apoyarnos te dejamos este link: 
https://t.co/LLN5iwY2p5 #GoFoundMe #salud #Venezuela",1364335930111328261,es,everyone,False,,,,,,,,,,240,250,GoFoundMe,251,257,salud,258,268,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-11T10:45:10+00:00,134989656,,,,,,218,241,https://t.co/pV7JFZHsCr,http://gofundme.com/f/ayuda-para-e,gofundme.com/f/ayuda-para-e,Twitter for iPhone,1359815738421366784,3,0,0,0,,,#Jueves con ánimo 🙌🏼 #gofoundme conseguimos un presupuesto más económico😊 pero todavía necesito su ayuda para vencer al #Cancer #Gracias si no puedes apoyarme económicamente da RT y difunde en #RRSS 🙏🏼 #CCS #Venezuela https://t.co/pV7JFZHsCr… @DolarToday #ServicioSocial https://t.co/PJrb24QgSo,1359815738421366784,es,everyone,False,243,254,DolarToday,,,,,,,0,7,Jueves,21,31,gofoundme,120,127,Cancer,128,136,Gracias,31359815725544837126,271,294,https://t.co/PJrb24QgSo,https://twitter.com/elyelyrodriguez/status/1359815738421366784/photo/1,pic.twitter.com/PJrb24QgSo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,198,RRSS,202,206,CCS,207,217,Venezuela,255,270,ServicioSocial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-11T02:54:58+00:00,134989656,,,,,,246,269,https://t.co/bh97CwNmIM,https://www.gofundme.com/f/ayuda-para-elisa-rodriguez?utm_source=customer&utm_medium=copy_link_all&utm_campaign=p_cp+share-sheet,gofundme.com/f/ayuda-para-e…,Twitter for iPhone,1359697408930807808,0,0,0,0,,,@spvzla #MiercolesMitadDeSemana Actualización #gofoundme conseguimos un presupuesto más económico 👏🏼😊 pero todavía necesito su ayuda para vencer al #Cancer #Gracias si no puedes apoyarme económicamente da RT y difunde en #RRSS 🙏🏼 #CCS #Venezuela https://t.co/bh97CwNmIM,1359697408930807808,es,everyone,False,0,7,spvzla,406892926,,,,,,8,31,MiercolesMitadDeSemana,46,56,gofoundme,148,155,Cancer,156,164,Gracias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,226,RRSS,230,234,CCS,235,245,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-11T02:54:37+00:00,134989656,,,,,,254,277,https://t.co/bh97CwNmIM,https://www.gofundme.com/f/ayuda-para-elisa-rodriguez?utm_source=customer&utm_medium=copy_link_all&utm_campaign=p_cp+share-sheet,gofundme.com/f/ayuda-para-e…,Twitter for iPhone,1359697320460365830,0,0,0,0,,,@VenteVenezuela #MiercolesMitadDeSemana Actualización #gofoundme conseguimos un presupuesto más económico 👏🏼😊 pero todavía necesito su ayuda para vencer al #Cancer #Gracias si no puedes apoyarme económicamente da RT y difunde en #RRSS 🙏🏼 #CCS #Venezuela https://t.co/bh97CwNmIM,1359697320460365830,es,everyone,False,0,15,VenteVenezuela,943843464,,,,,,16,39,MiercolesMitadDeSemana,54,64,gofoundme,156,163,Cancer,164,172,Gracias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,234,RRSS,238,242,CCS,243,253,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-11T02:54:18+00:00,134989656,,,,,,252,275,https://t.co/bh97CwNmIM,https://www.gofundme.com/f/ayuda-para-elisa-rodriguez?utm_source=customer&utm_medium=copy_link_all&utm_campaign=p_cp+share-sheet,gofundme.com/f/ayuda-para-e…,Twitter for iPhone,1359697241133510657,0,0,0,0,,,@Reportes_360 #MiercolesMitadDeSemana Actualización #gofoundme conseguimos un presupuesto más económico 👏🏼😊 pero todavía necesito su ayuda para vencer al #Cancer #Gracias si no puedes apoyarme económicamente da RT y difunde en #RRSS 🙏🏼 #CCS #Venezuela https://t.co/bh97CwNmIM,1359697241133510657,es,everyone,False,0,13,Reportes_360,188019652,,,,,,14,37,MiercolesMitadDeSemana,52,62,gofoundme,154,161,Cancer,162,170,Gracias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,232,RRSS,236,240,CCS,241,251,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-11T02:54:01+00:00,134989656,,,,,,255,278,https://t.co/bh97CwNmIM,https://www.gofundme.com/f/ayuda-para-elisa-rodriguez?utm_source=customer&utm_medium=copy_link_all&utm_campaign=p_cp+share-sheet,gofundme.com/f/ayuda-para-e…,Twitter for iPhone,1359697168253263874,0,0,0,0,,,@ComVoluntarioSC #MiercolesMitadDeSemana Actualización #gofoundme conseguimos un presupuesto más económico 👏🏼😊 pero todavía necesito su ayuda para vencer al #Cancer #Gracias si no puedes apoyarme económicamente da RT y difunde en #RRSS 🙏🏼 #CCS #Venezuela https://t.co/bh97CwNmIM,1359697168253263874,es,everyone,False,0,16,ComVoluntarioSC,1237365183456182278,,,,,,17,40,MiercolesMitadDeSemana,55,65,gofoundme,157,164,Cancer,165,173,Gracias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,235,RRSS,239,243,CCS,244,254,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-11T02:53:28+00:00,134989656,,,,,,238,261,https://t.co/bh97CwNmIM,https://www.gofundme.com/f/ayuda-para-elisa-rodriguez?utm_source=customer&utm_medium=copy_link_all&utm_campaign=p_cp+share-sheet,gofundme.com/f/ayuda-para-e…,Twitter for iPhone,1359697028436140040,8,0,0,1,,,#MiercolesMitadDeSemana Actualización #gofoundme conseguimos un presupuesto más económico 👏🏼😊 pero todavía necesito su ayuda para vencer al #Cancer #Gracias si no puedes apoyarme económicamente da RT y difunde en #RRSS 🙏🏼 #CCS #Venezuela https://t.co/bh97CwNmIM @traffiCARACAS https://t.co/bLF7s149vP,1359697028436140040,es,everyone,False,262,276,traffiCARACAS,,,,,,,0,23,MiercolesMitadDeSemana,38,48,gofoundme,140,147,Cancer,148,156,Gracias,31359697008966139905,277,300,https://t.co/bLF7s149vP,https://twitter.com/elyelyrodriguez/status/1359697028436140040/photo/1,pic.twitter.com/bLF7s149vP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,218,RRSS,222,226,CCS,227,237,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10T15:26:36+00:00,134989656,,,,,,236,259,https://t.co/pV7JFZHsCr,http://gofundme.com/f/ayuda-para-e,gofundme.com/f/ayuda-para-e,Twitter for iPhone,1359524175350792194,0,0,0,0,,,#MiercolesMitadDeSemana Actualización #gofoundme conseguimos un presupuesto más económico 👏🏼😊pero todavía necesito su ayuda para vencer al #Cancer #Gracias si no puedes apoyarme económicamente da RT y difunde en #RRSS🙏🏼 #CCS #Venezuela https://t.co/pV7JFZHsCr… .@SergioNovelli https://t.co/w8nu7jwBHz,1359524175350792194,es,everyone,False,262,276,SergioNovelli,,10,Person,Named people in the world like Nelson Mandela,1139122344440426497,Sergio Novelli,0,23,MiercolesMitadDeSemana,38,48,gofoundme,139,146,Cancer,147,155,Gracias,31359524161874460672,277,300,https://t.co/w8nu7jwBHz,https://twitter.com/elyelyrodriguez/status/1359524175350792194/photo/1,pic.twitter.com/w8nu7jwBHz,,,,,,,,,,58,Entertainment Personality,"An entertainment personality in the world, like Anderson Cooper or Miranda Sings",1139122344440426497,Sergio Novelli,,,,,,,,,,,,,,,,,,,,,,212,217,RRSS,220,224,CCS,225,235,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10T15:24:27+00:00,134989656,,,,,,238,261,https://t.co/pV7JFZHsCr,http://gofundme.com/f/ayuda-para-e,gofundme.com/f/ayuda-para-e,Twitter for iPhone,1359523632477855745,2,0,0,0,,,#MiercolesMitadDeSemana Actualización #gofoundme conseguimos un presupuesto más económico 👏🏼😊 pero todavía necesito su ayuda para vencer al #Cancer #Gracias si no puedes apoyarme económicamente da RT y difunde en #RRSS 🙏🏼 #CCS #Venezuela https://t.co/pV7JFZHsCr… @FUCAMM https://t.co/CmCz0nTeVC,1359523632477855745,es,everyone,False,263,270,FUCAMM,,,,,,,0,23,MiercolesMitadDeSemana,38,48,gofoundme,140,147,Cancer,148,156,Gracias,31359523618720518146,271,294,https://t.co/CmCz0nTeVC,https://twitter.com/elyelyrodriguez/status/1359523632477855745/photo/1,pic.twitter.com/CmCz0nTeVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,218,RRSS,222,226,CCS,227,237,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10T15:23:29+00:00,134989656,,,,,,238,261,https://t.co/pV7JFZHsCr,http://gofundme.com/f/ayuda-para-e,gofundme.com/f/ayuda-para-e,Twitter for iPhone,1359523389728251916,0,0,0,0,,,#MiercolesMitadDeSemana Actualización #gofoundme conseguimos un presupuesto más económico 👏🏼😊 pero todavía necesito su ayuda para vencer al #Cancer #Gracias si no puedes apoyarme económicamente da RT y difunde en #RRSS 🙏🏼 #CCS #Venezuela https://t.co/pV7JFZHsCr… @FPCPERU https://t.co/FLoBz47tSu,1359523389728251916,es,everyone,False,263,271,FPCPERU,,,,,,,0,23,MiercolesMitadDeSemana,38,48,gofoundme,140,147,Cancer,148,156,Gracias,31359523376247812099,272,295,https://t.co/FLoBz47tSu,https://twitter.com/elyelyrodriguez/status/1359523389728251916/photo/1,pic.twitter.com/FLoBz47tSu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,218,RRSS,222,226,CCS,227,237,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10T15:22:19+00:00,134989656,,,,,,238,261,https://t.co/bh97CwNmIM,https://www.gofundme.com/f/ayuda-para-elisa-rodriguez?utm_source=customer&utm_medium=copy_link_all&utm_campaign=p_cp+share-sheet,gofundme.com/f/ayuda-para-e…,Twitter for iPhone,1359523095661457410,1,0,1,0,,,#MiercolesMitadDeSemana Actualización #gofoundme conseguimos un presupuesto más económico 👏🏼😊 pero todavía necesito su ayuda para vencer al #Cancer #Gracias si no puedes apoyarme económicamente da RT y difunde en #RRSS 🙏🏼 #CCS #Venezuela https://t.co/bh97CwNmIM @kiara_true https://t.co/d4Xxdrqa2Y,1359523095661457410,es,everyone,False,262,273,kiara_true,,,,,,,0,23,MiercolesMitadDeSemana,38,48,gofoundme,140,147,Cancer,148,156,Gracias,31359523081669246976,274,297,https://t.co/d4Xxdrqa2Y,https://twitter.com/elyelyrodriguez/status/1359523095661457410/photo/1,pic.twitter.com/d4Xxdrqa2Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,218,RRSS,222,226,CCS,227,237,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-09T15:02:34+00:00,134989656,,,,,,223,246,https://t.co/bh97CwNmIM,https://www.gofundme.com/f/ayuda-para-elisa-rodriguez?utm_source=customer&utm_medium=copy_link_all&utm_campaign=p_cp+share-sheet,gofundme.com/f/ayuda-para-e…,Twitter for iPhone,1359155738699042819,3,0,1,0,,,#Martes actualización #gofoundme conseguimos un presupuesto más económico 👏🏼😊 pero todavía necesito su ayuda para vencer al  #Cancer #Gracias si no puedes apoyarme económicamente da RT y difunde en #RRSS 🙏🏼 #CCS #Venezuela https://t.co/bh97CwNmIM @NotiHatillano @traffiCARACAS https://t.co/a2vFAFkrQS,1359155738699042819,es,everyone,False,247,261,NotiHatillano,,,,,,,0,7,Martes,22,32,gofoundme,125,132,Cancer,133,141,Gracias,31359155726057426953,277,300,https://t.co/a2vFAFkrQS,https://twitter.com/elyelyrodriguez/status/1359155738699042819/photo/1,pic.twitter.com/a2vFAFkrQS,,,,,,262,276,traffiCARACAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,203,RRSS,207,211,CCS,212,222,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/news_img/1361730235776040960/c5dIVb-J?format=jpg&name=orig,810,540,https://pbs.twimg.com/news_img/1361730235776040960/c5dIVb-J?format=jpg&name=150x150,150,150,200,"Ayudemos a la profe Elisa Rodriguez, organized by Maria Machado",Mi nombre es María Machado y he creado este fundraiser en nombre de mi querida amiga… Maria Machado needs your support for Ayudemos a la profe Elisa Rodriguez,https://www.gofundme.com/f/ayuda-para-elisa-rodriguez?utm_source=customer&utm_medium=copy_link_all&utm_campaign=p_cp+share-sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-08T03:10:27+00:00,1141038467494883329,0,6,0.9603,Place,Ecuador,217,240,https://t.co/2TvCzCMEr6,https://twitter.com/jos_jfhg/status/1358611837743415303,twitter.com/jos_jfhg/statu…,Twitter Web App,1358614140894523392,0,0,0,0,quoted,1358611837743415303,"Ecuador esto es Venezuela donde se publica gofoundme para solicitar ayuda cuando el agua no existe y hasta medicinas falta; soy medico por eso conozco lo que sucede, hasta cuando hay que esperar para que se informen. https://t.co/2TvCzCMEr6",1358614140894523392,es,everyone,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,24,0.9828,Place,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31T02:41:41+00:00,168678025,,,,,,47,70,https://t.co/QSRj0Q7uQK,https://twitter.com/Rossyteles/status/1355643189873545219,twitter.com/Rossyteles/sta…,Twitter for iPhone,1355707798269665282,1,1,1,0,quoted,1355643189873545219,#Urgente #Ayuda #Retwett #GoFoundme #Venezuela https://t.co/QSRj0Q7uQK,1355707798269665282,und,everyone,False,,,,,,,,,,0,8,Urgente,9,15,Ayuda,16,24,Retwett,25,35,GoFoundme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,46,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-30T13:27:56+00:00,1349192599815520256,,,,,,278,301,https://t.co/NIngG0V7sO,https://twitter.com/POTUSofficialUS/status/1355508042142539778/photo/1,pic.twitter.com/NIngG0V7sO,Twitter for Android,1355508042142539778,0,0,0,0,,,#nicolasmaduro #yefersonsoteldo #alcaldesa #gofoundme #ayuda #ayudame #luchacontraelcancer #salud #maracay #venezuela #guyana #caracas #covid19 #elcoqui #tarekwilliamsaab #cota905 #dolar #reconversion #inflacion #BITCOIN #wallstreetsbets #HOSPITAL #SALUD #MEDICINA #CORONAVIRUS https://t.co/NIngG0V7sO,1355508042142539778,und,everyone,False,,,,,45,Brand Vertical,Top level entities that describe a Brands industry,781974596148793345,Business & finance,0,14,nicolasmaduro,15,31,yefersonsoteldo,32,42,alcaldesa,43,53,gofoundme,31355508035792359426,,,,,,,,,,,,,,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596794716162,Financial services,47,Brand,Brands and Companies,1007360414114435072,Bitcoin cryptocurrency,Bitcoin Cryptocurrency,65,Interests and Hobbies Vertical,"Top level interests and hobbies groupings, like Food or Travel",847529762566230016,Business and finance,,,,,,,,,,,54,60,ayuda,61,69,ayudame,70,90,luchacontraelcancer,91,97,salud,98,106,maracay,107,117,venezuela,118,125,guyana,,,,,126,134,caracas,135,143,covid19,144,152,elcoqui,153,170,tarekwilliamsaab,171,179,cota905,180,186,dolar,187,200,reconversion,201,211,inflacion,212,220,BITCOIN,221,237,wallstreetsbets,238,247,HOSPITAL,248,254,SALUD,255,264,MEDICINA,265,277,CORONAVIRUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Business,66,Interests and Hobbies Category,"A grouping of interests and hobbies entities, like Novelty Food or Destinations",847888632711061504,Personal finance,Personal finance,66,Interests and Hobbies Category,"A grouping of interests and hobbies entities, like Novelty Food or Destinations",913142676819648512,Cryptocurrencies,Cryptocurrency,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,10,Person,Named people in the world like Nelson Mandela,839575776999583745,Nicolás Maduro,President of Venezuela Nicolás Maduro,35,Politician,"Politicians in the world, like Joe Biden",839575776999583745,Nicolás Maduro,President of Venezuela Nicolás Maduro,,,,,,,
2021-01-29T17:58:31+00:00,78128827,187,199,0.5786,Person,Krisbel Acuña,79,102,https://t.co/48bMlmYJY4,http://www.laverdad.com/zulia/177228,laverdad.com/zulia/177228,Twitter Web App,1355213751746703360,0,0,0,0,,,"#29Ene #Zulia | Hombre con síndrome degenerativo requiere insumos con urgencia https://t.co/48bMlmYJY4
#Maracaibo #Venezuela 
Para donaciones: 
BOD: 0116 0228 28 0025 30 6600 a nombre de Krisbel Acuña, cédula 23.445.311
Gofoundme: https://t.co/SFCBPeEfOk https://t.co/HdpMsql3gI",1355213751746703360,es,everyone,False,,,,,,,,,,0,6,29Ene,7,13,Zulia,103,113,Maracaibo,114,124,Venezuela,31355213466567663616,231,254,https://t.co/SFCBPeEfOk,http://gf.me/u/zg9qxj,gf.me/u/zg9qxj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,278,https://t.co/HdpMsql3gI,https://twitter.com/JUAN6MARTINEZ/status/1355213751746703360/photo/1,pic.twitter.com/HdpMsql3gI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29T17:54:49+00:00,846826727796039680,91,99,0.7105,Place,Venezuela,210,233,https://t.co/tdS397Stt2,https://www.gofundme.com/f/un-corazn-para-los-pernalete?utm_campaign=m_pd+share-sheet&utm_medium=copy_link_all&utm_source=customer,gofundme.com/f/un-corazn-pa…,Twitter for iPhone,1355212820145729543,1,0,3,1,,,"La campaña de solidaridad #UnCorazónParaLosPernalete se acerca a su meta, y desde Defiende Venezuela agradecemos su apoyo a esta noble causa y los invitamos a seguir sumándose difundiendo o donando. GoFoundMe: https://t.co/tdS397Stt2",1355212820145729543,es,everyone,False,,,,,,,,,,26,52,UnCorazónParaLosPernalete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
