possibly_sensitive,id,reply_settings,source,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,created_at,lang,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,conversation_id,author_id,text,geo/place_id,referenced_tweets/0/type,referenced_tweets/0/id,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,in_reply_to_user_id,context_annotations/0/entity/description,context_annotations/1/entity/description,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,attachments/media_keys/0,attachments/media_keys/1,attachments/media_keys/2,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/2/entity/description,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/3/entity/description,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/mentions/9/start,entities/mentions/9/end,entities/mentions/9/username,entities/mentions/10/start,entities/mentions/10/end,entities/mentions/10/username,entities/mentions/11/start,entities/mentions/11/end,entities/mentions/11/username,entities/mentions/12/start,entities/mentions/12/end,entities/mentions/12/username,entities/mentions/13/start,entities/mentions/13/end,entities/mentions/13/username,entities/mentions/14/start,entities/mentions/14/end,entities/mentions/14/username,entities/mentions/15/start,entities/mentions/15/end,entities/mentions/15/username,entities/mentions/16/start,entities/mentions/16/end,entities/mentions/16/username,entities/mentions/17/start,entities/mentions/17/end,entities/mentions/17/username,entities/mentions/18/start,entities/mentions/18/end,entities/mentions/18/username,entities/mentions/19/start,entities/mentions/19/end,entities/mentions/19/username,entities/mentions/20/start,entities/mentions/20/end,entities/mentions/20/username,entities/mentions/21/start,entities/mentions/21/end,entities/mentions/21/username,entities/mentions/22/start,entities/mentions/22/end,entities/mentions/22/username,entities/mentions/23/start,entities/mentions/23/end,entities/mentions/23/username,entities/mentions/24/start,entities/mentions/24/end,entities/mentions/24/username,entities/mentions/25/start,entities/mentions/25/end,entities/mentions/25/username,entities/mentions/26/start,entities/mentions/26/end,entities/mentions/26/username,entities/mentions/27/start,entities/mentions/27/end,entities/mentions/27/username,entities/mentions/28/start,entities/mentions/28/end,entities/mentions/28/username,entities/mentions/29/start,entities/mentions/29/end,entities/mentions/29/username,entities/mentions/30/start,entities/mentions/30/end,entities/mentions/30/username,entities/mentions/31/start,entities/mentions/31/end,entities/mentions/31/username,entities/mentions/32/start,entities/mentions/32/end,entities/mentions/32/username,entities/mentions/33/start,entities/mentions/33/end,entities/mentions/33/username,entities/mentions/34/start,entities/mentions/34/end,entities/mentions/34/username,entities/mentions/35/start,entities/mentions/35/end,entities/mentions/35/username,entities/mentions/36/start,entities/mentions/36/end,entities/mentions/36/username,entities/mentions/37/start,entities/mentions/37/end,entities/mentions/37/username,entities/mentions/38/start,entities/mentions/38/end,entities/mentions/38/username,entities/mentions/39/start,entities/mentions/39/end,entities/mentions/39/username,entities/mentions/40/start,entities/mentions/40/end,entities/mentions/40/username,entities/mentions/41/start,entities/mentions/41/end,entities/mentions/41/username,entities/mentions/42/start,entities/mentions/42/end,entities/mentions/42/username,entities/mentions/43/start,entities/mentions/43/end,entities/mentions/43/username,entities/mentions/44/start,entities/mentions/44/end,entities/mentions/44/username,entities/mentions/45/start,entities/mentions/45/end,entities/mentions/45/username,referenced_tweets/1/type,referenced_tweets/1/id,entities/annotations/5/start,entities/annotations/5/end,entities/annotations/5/probability,entities/annotations/5/type,entities/annotations/5/normalized_text,entities/annotations/6/start,entities/annotations/6/end,entities/annotations/6/probability,entities/annotations/6/type,entities/annotations/6/normalized_text,entities/urls/0/status,entities/urls/0/title,entities/urls/0/unwound_url,entities/urls/3/start,entities/urls/3/end,entities/urls/3/url,entities/urls/3/expanded_url,entities/urls/3/display_url,attachments/media_keys/3,context_annotations/4/entity/description,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/5/entity/description
False,1244638212896759808,everyone,Twitter for Android,,,,,,,,,,,2020-03-30T14:50:48+00:00,es,0,0,0,0,1244295150676959232,1164508758392922113,"@PoleoRafael y darle oxígeno al régimen , con terroristas no se negocia",00e7ab373bbd3707,replied_to,1244295150676959232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,PoleoRafael,307549658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1244617993323249666,everyone,Twitter for Android,70,72,0.8586,Organization,Mud,,,,,,2020-03-30T13:30:28+00:00,es,311,17,370,2,1244617993323249666,1016252916,"La triste realidad es que se necesitan mutuamente. Sin la ayuda de la Mud el chavismo no hubiera encontrado el oxígeno de los diálogos, indispensable para sostenerse en el poder, y sin el chavismo la Mud no habría podido mantener el absoluto monopolio de la franquicia opositora.",0176ea0c39765f09,,,,,,,,,,,,,,,,200,202,0.9164,Organization,Mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1244601955378507776,everyone,Twitter for Android,,,,,,179,202,https://t.co/fZxLI8tCxE,https://twitter.com/hfsalasromer/status/1244512876875956224,twitter.com/hfsalasromer/s…,2020-03-30T12:26:44+00:00,es,0,0,0,0,1244601955378507776,117244438,"Si se aplican los mismos métodos y además se incluyan las mismas personas, el resultado será el mismo, no se va a solucionar nada solo mas oxigeno al narco terrorismo del régimen https://t.co/fZxLI8tCxE",012b6b2c110f0c21,quoted,1244512876875956224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1244095444243939330,everyone,Twitter for Android,,,,,,,,,,,2020-03-29T02:54:02+00:00,es,0,0,0,0,1244092072073756673,1212558283472437250,@ibepacheco @Gbastidas @jguaido Entonces el intrínsecamente le estaría dando a ellos oxigeno con el fin de el y los suyos no terminar salpicados,0190477a36e5f54d,replied_to,1244092072073756673,10,Person,Named people in the world like Nelson Mandela,1085232510924029952,Juan Guaido,35,Politician,"Politicians in the world, like Joe Biden",1085232510924029952,Juan Guaido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,ibepacheco,84195118,Juan Guaido,Juan Guaido,12,22,Gbastidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,31,jguaido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1244074710645780483,everyone,Twitter for Android,,,,,,,,,,,2020-03-29T01:31:39+00:00,es,0,0,1,0,1244058383482785795,122829091,@AlbertoRavell Renunció por incapaz es eso de lo contrario nada me importa del incapaz que oxígeno a la tiranía por otro año más,00604def69ec46a8,replied_to,1244058383482785795,10,Person,Named people in the world like Nelson Mandela,1145827180380733440,Alberto Ravell,94,Journalist,A journalist like 'Anderson Cooper',1145827180380733440,Alberto Ravell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,AlbertoRavell,75883996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1244041462565810179,everyone,Twitter for Android,,,,,,,,,,,2020-03-28T23:19:32+00:00,es,0,0,0,0,1243993201922449410,1212558283472437250,@estebangerbasi Claro ahi están implicados todos ellos del supuesto gobierno interino. Ellos quienes se encargaron de darle oxigeno al gobierno y mientras hacian el llamado a la calle de personas luchadoras y quienes perdieron sus vidas. Ellos deben pagar por esos muchachos,0190477a36e5f54d,replied_to,1243993201922449410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,estebangerbasi,26778965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1243907191385526277,everyone,Twitter for Android,22,30,0.9623,Person,Alexander,,,,,,2020-03-28T14:25:59+00:00,es,0,1,0,0,1243894346165911552,3866438837,"@AlexRockStarGo Bueno Alexander en mi condición y motivado a mi EPOC, el Coronavirus es mortal, no tengo mucha capacidad pulmonar y dependo de de un cilindro de oxigeno en mis crisis severas.",01be351754bcbe13,replied_to,1243906081342009344,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,73,83,0.3627,Person,Coronavirus,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,AlexRockStarGo,1102542883486351362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1243745493064331264,everyone,Twitter for Android,,,,,,,,,,,2020-03-28T03:43:27+00:00,es,0,0,0,0,1243745493064331264,313554954,Que ladilla cuando me empieza como a faltar oxigeno en la porra,006fa5d223223cfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1243726626690682881,everyone,Twitter for iPhone,,,,,,57,80,https://t.co/MJY7Jc9N7i,https://twitter.com/rocogonzalez/status/1243696430298136581,twitter.com/rocogonzalez/s…,2020-03-28T02:28:29+00:00,es,0,0,0,0,1243726626690682881,852626268084424704,Con oxígeno !!!!! Ese viejo tiene un pacto con el diablo https://t.co/MJY7Jc9N7i,01c93e351e3122fb,quoted,1243696430298136581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1243640055371096065,everyone,Instagram,10,13,0.7013,Person,Rosa,214,237,https://t.co/pLxrbJX0wL,https://www.instagram.com/p/B-QD4Y_lv4w/?igshid=z7w6rv7vm4z1,instagram.com/p/B-QD4Y_lv4w/…,2020-03-27T20:44:29+00:00,es,0,0,0,0,1243640055371096065,3063982672,"Gracias a Rosa de nuestro #teampositivo pudimos donar #Dexametasona a nuestra guerrera Samantha!
.
. Revisa en tu casa, seguramente, tienes medicinas que puedas donar! Ayúdanos a hacer mas bien!
.
.
#voluntariado… https://t.co/pLxrbJX0wL",012b6b2c110f0c21,,,,,,,,,,,,,Point,-69.30913515,10.06842373,87,94,0.8625,Person,Samantha,,,,,,26,39,teampositivo,54,67,Dexametasona,199,212,voluntariado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1243609093505536007,everyone,Twitter for Android,,,,,,,,,,,2020-03-27T18:41:27+00:00,es,0,0,1,0,1243596651211653122,1127193781198045185,"@lanegrapaz ... esperemos que este asunto del coronavirus, no alcance ni siquiera una cuarta parte de los contagiados en cualquier país europeo; de lo contrario, me parece que más bien el régimen, se quedará sin oxígeno.",01aae5bd62bae61d,replied_to,1243596651211653122,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,lanegrapaz,133065224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1243588780214431744,everyone,Instagram,,,,,,214,237,https://t.co/poySTPCPce,https://www.instagram.com/p/B-Psj-hn9oF/?igshid=17ureuh5ayclm,instagram.com/p/B-Psj-hn9oF/…,2020-03-27T17:20:44+00:00,es,0,0,0,0,1243588780214431744,1175369804,"El teatro para muchos de nosotros es luz y oxígeno, resumido : es un hálito de vida! 
Hoy tomamos nuestros teléfonos para hacer ""teatro on line"" para no permitirnos apagar la llama, para seguir creando ilusiones,… https://t.co/poySTPCPce",00ec4c32070f5076,,,,,,,,,,,,,Point,-66.91982889,10.4899743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1243580565430960129,everyone,Twitter for Android,,,,,,126,149,https://t.co/YxTZeBHX8q,https://twitter.com/Doriam_gon/status/1243527475021430785,twitter.com/Doriam_gon/sta…,2020-03-27T16:48:06+00:00,es,0,0,2,0,1243580565430960129,1554439410,"Es su esquema, conflicto-dialogo-oxigeno-desmantela oposicion-se mantiene. Hoy es diferente, el coronavirus no sabe dialogar. https://t.co/YxTZeBHX8q",011b0c535eef38ac,quoted,1243527475021430785,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1243489690461908992,everyone,Twitter for iPhone,,,,,,,,,,,2020-03-27T10:46:59+00:00,es,0,0,0,0,1243487542080659458,117641757,"@IdaniaChirinos Buscando aliados para quue lo ayuden a respirar. Te tienes que sentar es con la @AsambleaVE y el presidente @jguaido no con @hcapriles @NicolasMaduro estás perdiendo oxígeno, ya no tienes más que hacer ya eres mundialmente conocido como narco..",01b397c72768b832,replied_to,1243487542080659458,10,Person,Named people in the world like Nelson Mandela,1085232510924029952,Juan Guaido,35,Politician,"Politicians in the world, like Joe Biden",1085232510924029952,Juan Guaido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,IdaniaChirinos,63847576,Juan Guaido,Juan Guaido,96,107,AsambleaVE,,,,,,,,,,,,,,10,Person,Named people in the world like Nelson Mandela,811663111463714816,Henrique Capriles Radonski,Venezuelan Governor Henrique Capriles Radonski,10,Person,Named people in the world like Nelson Mandela,839575776999583745,Nicolás Maduro,President of Venezuela Nicolás Maduro,35,Politician,"Politicians in the world, like Joe Biden",811663111463714816,Henrique Capriles Radonski,124,132,jguaido,140,150,hcapriles,,,,,,,,,,,,,,,,,,,,151,165,NicolasMaduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Venezuelan Governor Henrique Capriles Radonski,35,Politician,"Politicians in the world, like Joe Biden",839575776999583745,Nicolás Maduro,President of Venezuela Nicolás Maduro
False,1243403508239364098,everyone,Twitter for Android,,,,,,,,,,,2020-03-27T05:04:32+00:00,es,0,0,0,0,1243403508239364098,246905468,"Que es esa webonada de estar ofreciendo plata por todos esos opositores falsos que le dan oxígeno al gobierno, a esos desgraciaos que les vuelen la cabeza y más nada 😅",01be351754bcbe13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1243347497998835714,everyone,Twitter for Android,,,,,,162,185,https://t.co/QLvvLlAsy6,https://twitter.com/JAZMendez64/status/1243345243656859656,twitter.com/JAZMendez64/st…,2020-03-27T01:21:58+00:00,es,0,0,0,0,1243347497998835714,1213860817331879936,"Ese es el alimento del productor sin el contacto con la finca nos sentimos encorralados con ansias de brincar la talanquera y agarrar sábana, es nuestro oxígeno. https://t.co/QLvvLlAsy6",01c93e351e3122fb,quoted,1243345243656859656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1243321596149932032,everyone,Twitter for Android,77,79,0.9302,Organization,MUD,,,,,,2020-03-26T23:39:02+00:00,es,1,0,0,0,1243239235882291205,122829091,"@Rosmarbr Poco a poco el mundo se les pondrá pequeño si no permitimos que la MUD les de oxígeno pronto veremos la libertad en Venezuela

#DespiertaMiDragon",00604def69ec46a8,replied_to,1243239235882291205,,,,,,,,,,,,,,126,134,0.9932,Place,Venezuela,,,,,,137,155,DespiertaMiDragon,,,,,,,,,,,,,,,,,,,0,9,Rosmarbr,53239760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1243197451437314048,everyone,Twitter for Android,33,40,0.9919,Person,Capriles,,,,,,2020-03-26T15:25:44+00:00,es,1,0,1,1,1243190008263127040,801980595425447936,@mendozavanessa @Gonzalovelutini Capriles tiene rabo e paja por eso busca darle oxígeno al régimen q desgracia si tuviera poder lo expulsaría de la oposición por traidor .,0198c6f108778b40,replied_to,1243190008263127040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,mendozavanessa,127406388,,,16,32,Gonzalovelutini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1243139536072454144,everyone,Twitter for Android,,,,,,,,,,,2020-03-26T11:35:36+00:00,es,1,0,0,0,1243139536072454144,1138412557,"@dcabellodor Buenas tardes camarada, como se puede ayudar a una señora que requiere oxígeno y no a podido recargar la bombona debido a la contingencia del covit 19, ella esta ubicada en el Urbanismo opppe49 esquina de bucare municipio bolivariano Libertador, es urgente.",00ec4c32070f5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1243014482701492225,everyone,Twitter for Android,,,,,,,,,,,2020-03-26T03:18:41+00:00,es,0,0,0,0,1243012093491793923,122829091,@mariajosedc9 Quien oxigena a la tiranía cada ve que está mal y que no encuentra una salida ahí está el enemigo y no somos los ciudadanos los que le damos oxígeno a la tiranía,00604def69ec46a8,replied_to,1243012093491793923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,mariajosedc9,935419138993983488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
