possibly_sensitive,id,reply_settings,source,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,created_at,lang,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,conversation_id,author_id,text,geo/place_id,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,referenced_tweets/0/type,referenced_tweets/0/id,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,attachments/media_keys/0,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/1/entity/description,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/6/domain/id,context_annotations/6/domain/name,context_annotations/6/domain/description,context_annotations/6/entity/id,context_annotations/6/entity/name,context_annotations/6/entity/description,context_annotations/7/domain/id,context_annotations/7/domain/name,context_annotations/7/domain/description,context_annotations/7/entity/id,context_annotations/7/entity/name,context_annotations/7/entity/description,attachments/media_keys/1,attachments/media_keys/2,attachments/media_keys/3,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/hashtags/10/start,entities/hashtags/10/end,entities/hashtags/10/tag,entities/hashtags/11/start,entities/hashtags/11/end,entities/hashtags/11/tag,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,entities/urls/3/start,entities/urls/3/end,entities/urls/3/url,entities/urls/3/expanded_url,entities/urls/3/display_url,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1,context_annotations/2/entity/description,context_annotations/3/entity/description,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/urls/0/status,entities/urls/0/unwound_url,context_annotations/0/entity/description,in_reply_to_user_id,context_annotations/4/entity/description,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text,context_annotations/5/entity/description,entities/urls/0/images/0/url,entities/urls/0/images/0/width,entities/urls/0/images/0/height,entities/urls/0/images/1/url,entities/urls/0/images/1/width,entities/urls/0/images/1/height,entities/urls/0/title,entities/urls/0/description
False,1266377426700914690,everyone,Twitter for iPhone,,,,,,170,186,serviciopublico,187,196,farmacia,197,207,fundacion,2020-05-29T14:34:41+00:00,es,14,1,3,0,1266377426700914690,109126145,"@Farmarato buen dia se necesita duloxetina 60 mgs para abuelito de 86 años, institucion o persona que done o venda. Gracias por favor twittear ❤️🙏. Contacto 0414-3710887 #serviciopublico #farmacia #fundacion  #badan",014950ed1900452e,209,215,badan,,,,,,,,,,,,,,,,0,10,Farmarato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898538105984217089,,,,,,,,,,,,,,,,,,,,
False,1266061914561548290,everyone,Twitter for Android,,,,,,53,69,ServicioPublico,,,,,,,2020-05-28T17:40:57+00:00,und,1,0,0,0,1266061914561548290,48182018,@ONEGATIVO @hdsvenezuela @DonanteSangreVE @PublicoVe #ServicioPublico  @seb https://t.co/k3VvSsYV5J,00ec4c32070f5076,,,,,,,76,99,https://t.co/k3VvSsYV5J,https://twitter.com/Frankiejmg1/status/1266054075780661253,twitter.com/Frankiejmg1/st…,quoted,1266054075780661253,,,,,,0,10,ONEGATIVO,,,,,,,,,,,,11,24,hdsvenezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,41,DonanteSangreVE,42,52,PublicoVe,71,75,Seb,,,,,,,,,,,,,,,,113785093,,,,,,,,,,,,,,,,,,,,
False,1266059629588615168,everyone,Twitter for Android,34,40,0.625,Person,Nimotoc,92,108,ServicioPúblico,,,,,,,2020-05-28T17:31:52+00:00,es,33,1,11,1,1266059629588615168,52278406,"Necesito urgentemente para mi tía Nimotoc endovenosa, no lo conseguimos en ninguna farmacia #ServicioPúblico les agradecería mucho si saben donde lo puedo conseguir. 🙏🏼",00ec4c32070f5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1266018922731634691,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,,,,,,,2020-05-28T14:50:07+00:00,und,0,0,2,0,1266018912824700929,3773382736,#ServicioPúblico @SoyPuertoOrdaz @DiarioPrimicia @conviteac @CorreodelCaroni @ClavelRangel https://t.co/8DxgEnjxxd,01a74227630d48a8,,,,,,,91,114,https://t.co/8DxgEnjxxd,https://twitter.com/Codehciu/status/1266018922731634691/photo/1,pic.twitter.com/8DxgEnjxxd,replied_to,1266018912824700929,,,,,,17,32,SoyPuertoOrdaz,,,,,,,,,,,31266018915404169218,33,48,DiarioPrimicia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,59,conviteac,60,76,CorreodelCaroni,77,90,ClavelRangel,,,,,,,,,,,,,,,,3773382736,,,,,,,,,,,,,,,,,,,,
False,1266018912824700929,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,225,237,PuertoOrdaz,,,,2020-05-28T14:50:04+00:00,es,8,1,8,0,1266018912824700929,3773382736,"#ServicioPúblico Nuestro monitoreo realizado en alianza con @conviteac localiza medicamentos para tratar la diabetes, infecciones respiratorias agudas, diarrea, gonorrea, hipertensión, depresión y convulsión ¡en farmacias de #PuertoOrdaz!
(VER IMÁGENES) https://t.co/AKAlcbCYxy",01a74227630d48a8,,,,,,,254,277,https://t.co/AKAlcbCYxy,https://twitter.com/Codehciu/status/1266018912824700929/photo/1,pic.twitter.com/AKAlcbCYxy,,,,,,,,60,70,conviteac,,,,,,,,,,,31266018579453001736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31266018893388222465,31266018898907889665,31266018905539084289,,,,,,,,,,254,277,https://t.co/AKAlcbCYxy,https://twitter.com/Codehciu/status/1266018912824700929/photo/1,pic.twitter.com/AKAlcbCYxy,254,277,https://t.co/AKAlcbCYxy,https://twitter.com/Codehciu/status/1266018912824700929/photo/1,pic.twitter.com/AKAlcbCYxy,254,277,https://t.co/AKAlcbCYxy,https://twitter.com/Codehciu/status/1266018912824700929/photo/1,pic.twitter.com/AKAlcbCYxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1265944979794464770,everyone,Twitter for Android,44,56,0.978,Person,Raúl González,0,16,ServicioPublico,18,26,Urgente,70,79,Guarenas,2020-05-28T09:56:17+00:00,es,74,0,18,2,1265944979794464770,88570740,"#ServicioPublico 
#Urgente
Ayudemos al niño Raúl González de 15 años.
#Guarenas 

El número de Milagros, su mamá es 
+58 416-8270015

cynthiabermudez@fundahigado.com
coordinación.fh@gmail.com
contacto@fundahigado.com

@adrianadelia 
@lucasbibiana 
@YajairaForero 
@LeonardoHLeal https://t.co/kaPyCP9geo",01c93e351e3122fb,,,,,,,279,302,https://t.co/kaPyCP9geo,https://twitter.com/roger_delgado/status/1265944979794464770/photo/1,pic.twitter.com/kaPyCP9geo,,,,,,,,218,231,adrianadelia,95,102,0.3545,Person,Milagros,,,,,,31265944959481413633,248,262,YajairaForero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31265944968809635840,,,,,,,,,,,,279,302,https://t.co/kaPyCP9geo,https://twitter.com/roger_delgado/status/1265944979794464770/photo/1,pic.twitter.com/kaPyCP9geo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1265784368821415949,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,,,,,,,2020-05-27T23:18:05+00:00,und,4,0,4,0,1265784351805124609,3773382736,#ServicioPúblico @SoyPuertoOrdaz @DiarioPrimicia @ReporteYa @SoyNuevaPrensa https://t.co/4HdxjTf7Ue,01a74227630d48a8,,,,,,,76,99,https://t.co/4HdxjTf7Ue,https://twitter.com/Codehciu/status/1265784368821415949/photo/1,pic.twitter.com/4HdxjTf7Ue,replied_to,1265784351805124609,,,,,,17,32,SoyPuertoOrdaz,,,,,,,,,,,31265784356141965313,33,48,DiarioPrimicia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,59,ReporteYa,60,75,SoyNuevaPrensa,,,,,,,,,,,,,,,,,,,3773382736,,,,,,,,,,,,,,,,,,,,
False,1265784351805124609,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,225,237,PuertoOrdaz,,,,2020-05-27T23:18:01+00:00,es,5,1,6,1,1265784351805124609,3773382736,"#ServicioPúblico Nuestro monitoreo realizado en alianza con @conviteac localiza medicamentos para tratar la diabetes, infecciones respiratorias agudas, diarrea, gonorrea, hipertensión, depresión y convulsión ¡en farmacias de #PuertoOrdaz!
(VER IMÁGENES) https://t.co/yXpIQs6OTo",01a74227630d48a8,,,,,,,254,277,https://t.co/yXpIQs6OTo,https://twitter.com/Codehciu/status/1265784351805124609/photo/1,pic.twitter.com/yXpIQs6OTo,,,,,,,,60,70,conviteac,,,,,,,,,,,31265784255730323458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31265784292392787968,31265784308293345282,31265784336923623426,,,,,,,,,,254,277,https://t.co/yXpIQs6OTo,https://twitter.com/Codehciu/status/1265784351805124609/photo/1,pic.twitter.com/yXpIQs6OTo,254,277,https://t.co/yXpIQs6OTo,https://twitter.com/Codehciu/status/1265784351805124609/photo/1,pic.twitter.com/yXpIQs6OTo,254,277,https://t.co/yXpIQs6OTo,https://twitter.com/Codehciu/status/1265784351805124609/photo/1,pic.twitter.com/yXpIQs6OTo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1265331906683506688,everyone,Hootsuite Inc.,,,,,,0,15,LaGentePropone,227,240,SanCristóbal,241,257,ServicioPúblico,2020-05-26T17:20:09+00:00,es,3,0,3,1,1265331906683506688,704653085289947136,"#LaGentePropone En cuanto a este servicio, los ciudadanos han informado que se evidencia una gran cantidad de viviendas cocinando con leña, y aquellas personas que tienen gas lo hacen pagando este servicio en moneda extranjera #SanCristóbal #ServicioPúblico @CESAP_AC @uniandesac https://t.co/KN7Ab3XHOV",01a73d6169f504ac,,,,,,,280,303,https://t.co/KN7Ab3XHOV,https://twitter.com/SCPropone/status/1265331906683506688/photo/1,pic.twitter.com/KN7Ab3XHOV,,,,,,,,258,267,CESAP_AC,,,,,,,,,,,31265331904779358211,268,279,uniandesac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31265331904900993025,,,,,,,,,,,,280,303,https://t.co/KN7Ab3XHOV,https://twitter.com/SCPropone/status/1265331906683506688/photo/1,pic.twitter.com/KN7Ab3XHOV,,,,,,,,,,,Point,-72.2239488,7.7692928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1265305977303302144,everyone,Twitter for iPhone,,,,,,189,204,LaGentePropone,205,225,SanCristobalReporta,226,242,ServicioPublico,2020-05-26T15:37:07+00:00,es,7,1,6,1,1265304308364521472,704653085289947136,"Desde el 18 de mayo se aplicó en el municipio Plan de Movilidad de Transporte Público el cual ha permitido observar mayor flujo de transporte público luego de 60 días de estar paralizado. 
#LaGentePropone #SanCristobalReporta #ServicioPublico",01a73d6169f504ac,,,,,,,,,,,,replied_to,1265304308364521472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704653085289947136,,,,,,,,,,,,,,,,,,,,
False,1265300161162612736,everyone,Twitter for iPhone,110,130,0.4214,Place,Francisco Romero Lobo,181,196,LaGentePropone,197,217,SanCristobalReporta,218,234,ServicioPublico,2020-05-26T15:14:01+00:00,es,4,0,2,0,1265296840011939840,704653085289947136,"En mes de mayo también se observó disminución del racionamiento del agua en el municipio, aunque la parroquia Francisco Romero Lobo no tiene un buen servicio y recurren a nacientes #LaGentePropone #SanCristobalReporta #ServicioPublico",01a73d6169f504ac,,,,,,,,,,,,replied_to,1265299169109069824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704653085289947136,,,,,,,,,,,,,,,,,,,,
False,1265299169109069824,everyone,Twitter for iPhone,,,,,,223,238,LaGentePropone,239,255,ServicioPublico,,,,2020-05-26T15:10:04+00:00,es,6,1,1,1,1265296840011939840,704653085289947136,"Debido a la comparación realizada en los dos meses se observó un aumento en el déficit de distribución de gas en el municipio, conllevando a los ciudadanos a pagar en moneda extranjera a personas que ofrecen este servicio. #LaGentePropone #ServicioPublico",01a73d6169f504ac,,,,,,,,,,,,replied_to,1265296840011939840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704653085289947136,,,,,,,,,,,,,,,,,,,,
False,1265232837361491968,everyone,Twitter for Android,,,,,,74,90,ServicioPublico,,,,,,,2020-05-26T10:46:29+00:00,es,5,0,1,1,1265232837361491968,143091266,Ayer le salió un servicio a mi cuñado que bien 💪🏀 ...  Vamos a rodar este #ServicioPublico me ayudan porfa https://t.co/Iqrp4tqDE9,00ec4c32070f5076,,,,,,,107,130,https://t.co/Iqrp4tqDE9,https://twitter.com/bullon75/status/1265232837361491968/photo/1,pic.twitter.com/Iqrp4tqDE9,,,,,,,,,,,,,,,,,,,,,31265232827345440769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1265162469355520000,everyone,Twitter for iPhone,,,,,,121,137,ServicioPublico,,,,,,,2020-05-26T06:06:52+00:00,es,0,0,0,0,1265162469355520000,189611689,"Hola si estás en 4to año de la UMA por nada del mundo, presta atención, BAJO NINGUNA CIRCUNSTANCIA, te metas en planning #ServicioPublico",00ec4c32070f5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1264895118873673733,everyone,Twitter for iPhone,51,54,0.5006,Other,Irma,0,16,ServicioPúblico,,,,,,,2020-05-25T12:24:31+00:00,es,57,1,21,1,1264895118873673733,242739974,#ServicioPúblico Les recuerdo el caso de la señora Irma que sigue necesitando ayuda para recuperar la salud. https://t.co/NqOdqznMYJ,00ec4c32070f5076,,,,,,,109,132,https://t.co/NqOdqznMYJ,https://twitter.com/osmarycnn/status/1263312233460912129,twitter.com/osmarycnn/stat…,quoted,1263312233460912129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1264891248885878785,everyone,Twitter for Android,,,,,,19,35,ServicioPublico,,,,,,,2020-05-25T12:09:08+00:00,es,1,0,0,0,1264891248885878785,143091266,"Vamos me ayudan RT #ServicioPublico de extrema confianza , mi hermano y cuñado 🏀💪 https://t.co/ZNK8NMFYkM",00ec4c32070f5076,,,,,,,82,105,https://t.co/ZNK8NMFYkM,https://twitter.com/bullon75/status/1264891248885878785/photo/1,pic.twitter.com/ZNK8NMFYkM,,,,,,,,,,,,,,,,,,,,,31264891237544402944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1264748862553587712,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,17,27,Venezuela,,,,2020-05-25T02:43:21+00:00,und,0,0,0,0,1264748862553587712,1222119208554835968,#ServicioPúblico #Venezuela https://t.co/2nC8RUugAc,00ec4c32070f5076,,,,,,,28,51,https://t.co/2nC8RUugAc,https://twitter.com/vivavenezuela69/status/1264363870300364802,twitter.com/vivavenezuela6…,quoted,1264363870300364802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1264746565509492736,everyone,Twitter for iPhone,,,,,,0,16,serviciopublico,,,,,,,2020-05-25T02:34:13+00:00,und,61,0,13,0,1264746565509492736,242739974,#serviciopublico https://t.co/agtrk72aZk,00ec4c32070f5076,,,,,,,17,40,https://t.co/agtrk72aZk,https://twitter.com/JorvicMedina/status/1264708505220628480,twitter.com/JorvicMedina/s…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1264713338765926400,everyone,Twitter for Android,,,,,,0,16,serviciopublico,,,,,,,2020-05-25T00:22:11+00:00,es,0,0,0,0,1264713338765926400,1230172730382802949,#serviciopublico solicito Gemcitabina de 1 gramo para la quimioterapia de mi mamá quien pueda colaborar tlf 0424_2131333 https://t.co/O37muzAuG0,00ec4c32070f5076,,,,,,,121,144,https://t.co/O37muzAuG0,https://twitter.com/medcancervzla/status/1264616975713677315,twitter.com/medcancervzla/…,quoted,1264616975713677315,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1264538592698867714,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,175,181,24May,182,198,ServicioPúblico,2020-05-24T12:47:49+00:00,es,7,1,0,0,1264538592698867714,293791614,"#ServicioPúblico | Solicitan los siguientes medicamentos:
Carbamazepina o tegretol
Leptazine
Onirema
Clonazepam
Alprazolam
Haloperidol

Contacto: 0426-5360409/ 0424-2172538.

#24May #ServicioPúblico #Medicamentos",01aae5bd62bae61d,199,212,Medicamentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1264239043732213760,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,,,,,,,2020-05-23T16:57:31+00:00,und,13,1,0,0,1264239043732213760,1222119208554835968,#ServicioPúblico https://t.co/KpJcsMmHiT,00ec4c32070f5076,,,,,,,17,40,https://t.co/KpJcsMmHiT,https://twitter.com/neladuque/status/1264006283532873728,twitter.com/neladuque/stat…,quoted,1264006283532873728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1264215889433579520,everyone,Twitter for Android,107,137,0.8894,Place,Hospital Raúl Leoni de Guaiparo,0,16,ServicioPúblico,236,242,23May,243,252,Guaiparo,2020-05-23T15:25:30+00:00,es,19,0,5,0,1264215889433579520,293791614,"#ServicioPúblico | Requieren con urgencia los siguientes medicamentos para un menor de edad recluido en el Hospital Raúl Leoni de Guaiparo:

Normix de 200 mg (pastilla)
Lactulona 
Metronidazol en inyección  

Contacto: 0416-991.80.45 

#23May #Guaiparo #SanFélix",01aae5bd62bae61d,253,262,SanFélix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1264009963657211905,everyone,Twitter for Android,,,,,,0,16,ServicioPúblico,,,,,,,2020-05-23T01:47:14+00:00,es,12,1,2,0,1264009963657211905,3083754887,#ServicioPúblico Se solicita en calidad de préstamo una bota/férula para pie izquierdo para hombre que calza 40 CM. Quienes puedan prestarla contactar al Tlf: 04141227191,00eacd9e4c340449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1263902256841310209,everyone,Twitter for Android,,,,,,0,16,ServicioPublico,,,,,,,2020-05-22T18:39:14+00:00,es,14,0,0,0,1263902256841310209,3083754887,#ServicioPublico Se solicita en calidad de préstamo una bota/férula para pie izquierdo para hombre que calza 40 CM. Quienes puedan prestarla contactar al 04141227191,00eacd9e4c340449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1263875839978024960,everyone,Twitter for Android,,,,,,0,16,ServicioPublico,,,,,,,2020-05-22T16:54:16+00:00,und,1,0,0,0,1263875839978024960,143091266,#ServicioPublico  ---&gt; RT https://t.co/van9JngoIR,00ec4c32070f5076,,,,,,,29,52,https://t.co/van9JngoIR,https://twitter.com/bullon75/status/1263875839978024960/photo/1,pic.twitter.com/van9JngoIR,,,,,,,,,,,,,,,,,,,,,31263875825222508545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1263442637807329282,everyone,Twitter for iPhone,,,,,,0,16,ServicioPublico,,,,,,,2020-05-21T12:12:53+00:00,und,42,1,6,0,1263442637807329282,242739974,#ServicioPublico https://t.co/oAvnPxDPDW,00ec4c32070f5076,,,,,,,17,40,https://t.co/oAvnPxDPDW,https://twitter.com/Caropantoja20/status/1263271965059682307,twitter.com/Caropantoja20/…,quoted,1263271965059682307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1263312233460912129,everyone,Twitter for iPhone,49,52,0.5448,Other,Irma,0,16,ServicioPublico,,,,,,,2020-05-21T03:34:42+00:00,es,123,0,29,3,1263312233460912129,242739974,#ServicioPublico Los invito a ayudar a la señora Irma que suma varios días en terapia intensiva con una falla respiratoria. Gracias de antemano. https://t.co/TOtEa32tqy,00ec4c32070f5076,,,,,,,145,168,https://t.co/TOtEa32tqy,https://www.gofundme.com/f/20ebpqbv00?utm_source=customer&utm_medium=copy_link-tip&utm_campaign=p_cp+share-sheet,gofundme.com/f/20ebpqbv00?u…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
