author_id,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,text,referenced_tweets/0/type,referenced_tweets/0/id,conversation_id,id,lang,in_reply_to_user_id,reply_settings,geo/place_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,created_at,source,possibly_sensitive,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,attachments/media_keys/0,attachments/media_keys/1,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,context_annotations/0/entity/description,context_annotations/1/entity/description,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/mentions/9/start,entities/mentions/9/end,entities/mentions/9/username,entities/mentions/10/start,entities/mentions/10/end,entities/mentions/10/username,entities/mentions/11/start,entities/mentions/11/end,entities/mentions/11/username,entities/mentions/12/start,entities/mentions/12/end,entities/mentions/12/username,entities/mentions/13/start,entities/mentions/13/end,entities/mentions/13/username,entities/mentions/14/start,entities/mentions/14/end,entities/mentions/14/username,entities/mentions/15/start,entities/mentions/15/end,entities/mentions/15/username,entities/mentions/16/start,entities/mentions/16/end,entities/mentions/16/username,entities/mentions/17/start,entities/mentions/17/end,entities/mentions/17/username,entities/mentions/18/start,entities/mentions/18/end,entities/mentions/18/username,entities/mentions/19/start,entities/mentions/19/end,entities/mentions/19/username,entities/mentions/20/start,entities/mentions/20/end,entities/mentions/20/username,entities/mentions/21/start,entities/mentions/21/end,entities/mentions/21/username,entities/mentions/22/start,entities/mentions/22/end,entities/mentions/22/username,entities/mentions/23/start,entities/mentions/23/end,entities/mentions/23/username,entities/mentions/24/start,entities/mentions/24/end,entities/mentions/24/username,entities/mentions/25/start,entities/mentions/25/end,entities/mentions/25/username,entities/mentions/26/start,entities/mentions/26/end,entities/mentions/26/username,entities/mentions/27/start,entities/mentions/27/end,entities/mentions/27/username,entities/mentions/28/start,entities/mentions/28/end,entities/mentions/28/username,entities/mentions/29/start,entities/mentions/29/end,entities/mentions/29/username,entities/mentions/30/start,entities/mentions/30/end,entities/mentions/30/username,entities/mentions/31/start,entities/mentions/31/end,entities/mentions/31/username,entities/mentions/32/start,entities/mentions/32/end,entities/mentions/32/username,entities/mentions/33/start,entities/mentions/33/end,entities/mentions/33/username,entities/mentions/34/start,entities/mentions/34/end,entities/mentions/34/username,entities/mentions/35/start,entities/mentions/35/end,entities/mentions/35/username,entities/mentions/36/start,entities/mentions/36/end,entities/mentions/36/username,entities/mentions/37/start,entities/mentions/37/end,entities/mentions/37/username,entities/mentions/38/start,entities/mentions/38/end,entities/mentions/38/username,entities/mentions/39/start,entities/mentions/39/end,entities/mentions/39/username,entities/mentions/40/start,entities/mentions/40/end,entities/mentions/40/username,entities/mentions/41/start,entities/mentions/41/end,entities/mentions/41/username,entities/mentions/42/start,entities/mentions/42/end,entities/mentions/42/username,entities/mentions/43/start,entities/mentions/43/end,entities/mentions/43/username,entities/mentions/44/start,entities/mentions/44/end,entities/mentions/44/username,entities/mentions/45/start,entities/mentions/45/end,entities/mentions/45/username,entities/mentions/46/start,entities/mentions/46/end,entities/mentions/46/username,entities/mentions/47/start,entities/mentions/47/end,entities/mentions/47/username,entities/mentions/48/start,entities/mentions/48/end,entities/mentions/48/username,entities/mentions/49/start,entities/mentions/49/end,entities/mentions/49/username,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text,context_annotations/3/entity/description,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/4/entity/description,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,attachments/media_keys/2,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1
2972115047,97,112,alexagomez2000,49,77,0.8543,Place,Monagas Maturin Sector Brisas,,,,,,Requiero una Bombona de oxígeno. me encuentro en Monagas Maturin Sector Brisas del aeropuerto... @alexagomez2000 @MamaLisVzla https://t.co/ZgVjP74tIe,,,1376433583620038657,1376433583620038657,es,,everyone,00914f80743a0863,1,2,0,0,2021-03-29T07:18:33+00:00,Twitter for Android,False,126,149,https://t.co/ZgVjP74tIe,https://twitter.com/gilrenzo14/status/1376433583620038657/photo/1,pic.twitter.com/ZgVjP74tIe,,,,,,,,,31376433575390801922,,,,,,,,,,,,,,,,,,,,,,113,125,MamaLisVzla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81701817,0,16,genesisgsuarez_,89,92,0.2735,Other,4mgs,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,"@genesisgsuarez_ @SofiaGranger Si le sirve de algo, la dexametasona viene en ampollas de 4mgs/1 cc, y trae 2 cc, es decir la ampolla es de 8 mgs.
Enoxaparina solo se consigue de 40 mgs, la de 60 prácticamente esta desaparecida, consúltelo con el médico",replied_to,1375990562671763457,1375990562671763457,1376336312358334466,es,1598446880,everyone,01c93e351e3122fb,1,0,1,0,2021-03-29T00:52:02+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,30,SofiaGranger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103292492,0,11,Aquilesv04,,,,,,,,,,,"@Aquilesv04 Es solo aire húmedo por favor, no repliquen eso. No es oxígeno ni tenemos branquias como los peces. La concentración jamás superará el 20% de PO2 incluso menos que el medio ambiente. No es cierto, es falso! Necesitan la bombona de oxígeno adicional",replied_to,1376260234746982400,1376260234746982400,1376290957705023500,es,930471655662551040,everyone,015d19216c749864,0,0,2,0,2021-03-28T21:51:49+00:00,Twitter for iPhone,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148633257526870016,0,16,genesisgsuarez_,100,107,0.8693,Product,WhatsApp,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,@genesisgsuarez_ @AbuelaGilvanni Disponible Enoxaparina de 1 g y dexametasona. Contáctenos por dm o WhatsApp +58 414-2539068,replied_to,1376018866493661185,1375990562671763457,1376251658527764488,es,1598446880,everyone,01bc41ac40f6f2ff,0,1,0,0,2021-03-28T19:15:39+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,32,AbuelaGilvanni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844522658947649536,0,15,Francortinas10,99,106,0.8737,Product,WhatsApp,,,,,,@Francortinas10 Y súmale una bombona de Oxigeno o un Concentrador. Los estados de las personas por WhatsApp son casi iguales. Donde los alquilan. 😔,replied_to,1375992498707894272,1375992498707894272,1375994076936478721,es,1228039922629693441,everyone,01bcac764b72de63,0,0,1,0,2021-03-28T02:12:07+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106199539,,,,171,175,0.8688,Person,Marce,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,"Voy a la farmacia. Hay seis personas delante de mí, todas comprando Azitromicina, Ivermectina, dexametasona o ""el combo anticovid"" .  ""(La covid) me está soplando la nuca Marce"" 😔 https://t.co/YpsBUQNVNI",,,1375931895586885634,1375931895586885634,es,,everyone,00ec4c32070f5076,0,2,7,1,2021-03-27T22:05:02+00:00,Twitter for Android,False,180,203,https://t.co/YpsBUQNVNI,https://twitter.com/lmaracara/status/1375931895586885634/photo/1,pic.twitter.com/YpsBUQNVNI,,,,,,,,,31375931893053554689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108643039,,,,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,#Serviciopublico en #Farmatodo hay Dexametasona de 4mg pastillas en 2.900.000Bfs y ivermentina súper económica  en comparación a otras farmacias.,,,1375918140304023558,1375918140304023558,es,,everyone,013675972e81bcfb,0,0,0,0,2021-03-27T21:10:22+00:00,Twitter for Android,False,,,,,,,,,,,0,16,Serviciopublico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,30,Farmatodo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243276146,,,,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,"Porfavor es mi tío, cualquier ayuda estaremos muy agradecidos... 
La bombona de oxigeno son muy costosas y está en una etapa grave de Covid a demás del tratamiento... 
Ayúdenme a compartir porfavor!!! https://t.co/mdEVRyE4ua",,,1375883320714747905,1375883320714747905,es,,everyone,00ef60bb0d238e05,4,0,1,0,2021-03-27T18:52:00+00:00,Twitter for Android,False,201,224,https://t.co/mdEVRyE4ua,https://twitter.com/danmadrigal_/status/1375883320714747905/photo/1,pic.twitter.com/mdEVRyE4ua,,,,,,,,,31375883306139578369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910821878,0,8,Fredypm,742,745,0.8947,Place,Perú,10,Person,Named people in the world like Nelson Mandela,1275804600105197568,Michelle Bachelet,@Fredypm @burundango1970 @Klobo91 @Samurai16157668 @RamadanMezVzla @Fooros @3lS0ld4d0R0j0 @HUS07777781 @1961Tokio @leonardo19741 @PriscilianoManu @IIuminat @Florencia90102 @Dante27579076 @CarpinteroAlejo @SanchezPinedaA2 @JuanCalosoooooo @AlexRodrilobo @Freihei77513885 @Jose33076037 @Tropatriunfante @Viejis39 @saintmayo1981 @WilfredoNc @r_taribo @kris_indignada @OnlineFighterVe @Casanay1910 @Monknk1 @thegreattiger @RiegoPineda @MirafloresEl @antoniovaldez6 @rosdabella @FratriaSpartak @yaruabella @pilarneo58 @tawfi78682819 @jmorchio @ChalecosAmarill @la_lunerita @dpiloncita @benito3fantomas @ThomasBrown2020 @HaIconn @Corsarionegro5 @ArmandoInfo @Urdanet03364722 @mbachelet @Almagro_OEA2015 Y cuál es la cifra de infección de COVID del Perú? La de Venezuela? Porque los peruanos aborto cerebral hacen cola por bombona de oxígeno? Porque en Perú se removieron autoridades por el mal manejo del COVID? Cuando Perú arregle ese desastre puedes hablar de COVID en Vzla,replied_to,1375826658435928074,849595040091574272,1375827230203506688,es,43364339,everyone,00ec4c32070f5076,2,0,2,0,2021-03-27T15:09:07+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,754,762,0.9608,Place,Venezuela,35,Politician,"Politicians in the world, like Joe Biden",1275804600105197568,Michelle Bachelet,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,10,Person,Named people in the world like Nelson Mandela,895656597250228224,Michelle Bachelet,9,24,burundango1970,25,33,Klobo91,34,50,Samurai16157668,51,66,RamadanMezVzla,67,74,Fooros,75,89,3lS0ld4d0R0j0,846,849,0.9973,Place,Perú,,,,,,90,102,HUS07777781,103,113,1961Tokio,114,128,leonardo19741,129,145,PriscilianoManu,146,155,IIuminat,156,171,Florencia90102,172,186,Dante27579076,187,203,CarpinteroAlejo,204,220,SanchezPinedaA2,221,237,JuanCalosoooooo,238,252,AlexRodrilobo,253,269,Freihei77513885,270,283,Jose33076037,284,300,Tropatriunfante,301,310,Viejis39,311,325,saintmayo1981,326,337,WilfredoNc,338,347,r_taribo,348,363,kris_indignada,364,380,OnlineFighterVe,381,393,Casanay1910,394,402,Monknk1,403,417,thegreattiger,418,430,RiegoPineda,431,444,MirafloresEl,445,460,antoniovaldez6,461,472,rosdabella,473,488,FratriaSpartak,489,500,yaruabella,501,512,pilarneo58,513,527,tawfi78682819,528,537,jmorchio,538,554,ChalecosAmarill,555,567,la_lunerita,568,579,dpiloncita,580,596,benito3fantomas,597,613,ThomasBrown2020,614,622,HaIconn,623,638,Corsarionegro5,639,651,ArmandoInfo,652,668,Urdanet03364722,669,679,mbachelet,680,696,Almagro_OEA2015,913,916,0.9828,Place,Perú,965,968,0.96,Place,Vzla,President of Chile Michelle Bachelet,35,Politician,"Politicians in the world, like Joe Biden",895656597250228224,Michelle Bachelet,President of Chile Michelle Bachelet,,,,,,,,,,,,,,,,,,,,,,,,
140218023,,,,,,,,,,,,,,#CIUDADBOLIVAR busco concentrador o bombona de oxigeno grande urgente comunicarse al 04249466422,,,1375788801361068033,1375788801361068033,es,,everyone,00ec4c32070f5076,4,0,0,0,2021-03-27T12:36:25+00:00,Twitter for Android,False,,,,,,,,,,,0,14,CIUDADBOLIVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116740158,233,247,NicolasMaduro,148,153,0.9827,Place,Brasil,10,Person,Named people in the world like Nelson Mandela,839575776999583745,Nicolás Maduro,"Pienso en la cantidad de gente que anda buscando oxígeno y no tienen como pagarlo mientras los IRRESPONSABLES del gobierno lo mandan por gandolas a Brasil para pintar una de abundancia y solidaridad.
30$ vale llenar una bombona aquí @NicolasMaduro CDTM!",,,1375342309353664513,1375342309353664513,es,,everyone,0032a06455f7e1ea,0,0,1,1,2021-03-26T07:02:13+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,35,Politician,"Politicians in the world, like Joe Biden",839575776999583745,Nicolás Maduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,President of Venezuela Nicolás Maduro,President of Venezuela Nicolás Maduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143091266,45,53,yb_dani,,,,,,,,,,,Necesito una bombona de oxigeno URGENTE para @yb_dani por favor @alexagomez2000 @Lamaestra09 @Eglisant @mcrd1972 @ptopelo @YENNY0_LEE @Tamara_Navarro @TAMARA_SUJU @_RoqueCastro @RCamachoVzla @Karinabarbosa @Karinabarbosa @GLEIDYSF @Glencys @yosoycastrillon,,,1375261058709942275,1375261058709942275,es,,everyone,00ec4c32070f5076,314,16,44,5,2021-03-26T01:39:22+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,79,alexagomez2000,80,92,Lamaestra09,93,102,Eglisant,103,112,mcrd1972,113,121,ptopelo,122,133,YENNY0_LEE,,,,,,,,,,,134,149,Tamara_Navarro,150,162,TAMARA_SUJU,163,176,_RoqueCastro,177,190,RCamachoVzla,191,205,Karinabarbosa,206,220,Karinabarbosa,221,230,GLEIDYSF,231,239,Glencys,240,256,yosoycastrillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352501517,0,12,erivasbello,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,@erivasbello @juliocastrom Hay otros médicos que recomiendan la Ivermectina y hasta dexametasona. Sería maravilloso ese hilo porque hasta en internet hay confusión al respecto.,replied_to,1374161191195533315,1374073514383265799,1374167662281039872,es,496361567,everyone,01e117f801612983,0,0,1,0,2021-03-23T01:14:36+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,26,juliocastrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163248399,,,,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,"Ya se volverá a ver de nuevo publicaciones dentro de sus propios contactos ALQUILO BOMBONA DE OXIGENO debido a la falta de camas en las áreas de hospitalización para los pacientes covid, si usted va a la playa y se contagia después no se queje",,,1374001492823306250,1374001492823306250,es,,everyone,0198c6f108778b40,4,0,5,0,2021-03-22T14:14:18+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141697261,197,209,dexcyguedez,31,48,0.45,Other,Bombona de Oxígeno,10,Person,Named people in the world like Nelson Mandela,733774032592506880,Luis Enrique ,"#ServicioPublico Quien alquila Bombona de Oxígeno y se necesita  sondas numero 14,16 o18 para el vecino Luis Enrique Brito en la #IslaDeMargarita cualquier información al 04148413044 #SOLIDARIDAD  @dexcyguedez @BajoLaLupaInfo @RConfidencial @elsoldmargarita @RLOZINSKI",,,1373687753041395719,1373687753041395719,es,,everyone,00fef4361f2ad538,3,0,2,0,2021-03-21T17:27:36+00:00,Twitter for Android,False,,,,,,,,,,,0,16,ServicioPublico,,,104,121,0.9844,Person,Luis Enrique Brito,60,Athlete,"An athlete in the world, like Serena Williams or Lionel Messi",733774032592506880,Luis Enrique ,,,,,,,,,,,210,225,BajoLaLupaInfo,226,240,RConfidencial,241,257,elsoldmargarita,258,268,RLOZINSKI,,,,,,,,,,,,129,145,IslaDeMargarita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,195,SOLIDARIDAD,,,,,,,,,,,,,,,,,,,,,
67153643,,,,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,"#ServicioPúblico Para paciente con COVID-19 en #Guarenas se requiere con urgencia, en calidad de donación, lo siguiente:

√ Levofloxacina 500mg ampollas

√ Bombona de oxígeno

Contacto: Yuviris Coy
0424-1374295 https://t.co/HNhY5ndAQK",,,1373414918528061440,1373414918528061440,es,,everyone,01c93e351e3122fb,156,1,34,2,2021-03-20T23:23:28+00:00,Twitter for Android,False,211,234,https://t.co/HNhY5ndAQK,https://twitter.com/LidkRodelo/status/1373414918528061440/photo/1,pic.twitter.com/HNhY5ndAQK,,,,,,0,16,ServicioPúblico,31373414915894095876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,56,Guarenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69515394,,,,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,"¿Por qué nadie habla de la dexametasona y el uso indiscriminado que la gente, y médicos, le están dando? Aunado a eso la cantidad de médicos que la mandan cuando el paciente apenas presenta fiebre y/o cefalea y sin compromiso pulmonar, y a dosis sumamente elevadas.",,,1373281392478584835,1373281392478584835,es,,everyone,00914f80743a0863,7,1,6,0,2021-03-20T14:32:52+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278515013,0,12,la_iguanatv,155,168,0.7211,Place,cuidad Guayana,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,@la_iguanatv @drodriven2 Mi amada hija por 2da vez le da covid-19 pero esta vez es más fuerte q la primera vez ya estoy buscando una bombona de oxígeno en cuidad Guayana lo hospitale colapsado la cifras de infectado y  fallecido no es la cifra real siento una gran angustia  y un terror q la hospitalince,replied_to,1373101890209206272,1373101890209206272,1373115348493406210,es,587060118,everyone,01a74227630d48a8,0,0,0,0,2021-03-20T03:33:04+00:00,Twitter for Android,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,24,drodriven2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148633257526870016,35,51,BuscandoMedicin,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,"Disponible para entrega inmediata. @BuscandoMedicin @BuscoMedicinas 

#Farmacia #farmaciaesencisvital #enoxaparina #clexane #clenox #dexametasona #decobel https://t.co/NHQMJvCyKT",,,1372718377576321029,1372718377576321029,es,,everyone,01bc41ac40f6f2ff,2,1,1,2,2021-03-19T01:15:39+00:00,Twitter for Android,False,155,178,https://t.co/NHQMJvCyKT,https://twitter.com/FarmaciaeVital/status/1372718377576321029/photo/1,pic.twitter.com/NHQMJvCyKT,155,178,https://t.co/NHQMJvCyKT,https://twitter.com/FarmaciaeVital/status/1372718377576321029/photo/1,pic.twitter.com/NHQMJvCyKT,70,79,Farmacia,31372718323457273856,31372718346815352833,,,,,,,,,,,,,,,,,,,,,52,67,BuscoMedicinas,,,,,,,,,,,,,,,,,,,,,80,101,farmaciaesencisvital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,114,enoxaparina,155,178,https://t.co/NHQMJvCyKT,https://twitter.com/FarmaciaeVital/status/1372718377576321029/photo/1,pic.twitter.com/NHQMJvCyKT,115,123,clexane,124,131,clenox,132,145,dexametasona,146,154,decobel,31372718374929756162,,,
